county_fips,state,state_po,county_name,size,pct_change
19107.0,IOWA,IA,KEOKUK,s,0.053651266766020944
19109.0,IOWA,IA,KOSSUTH,m,0.06016515926071575
19111.0,IOWA,IA,LEE,m,0.05245374094931621
19113.0,IOWA,IA,LINN,l,0.20257911258165784
19115.0,IOWA,IA,LOUISA,s,0.047330097087378675
19117.0,IOWA,IA,LUCAS,s,0.036319612590798966
19119.0,IOWA,IA,LYON,m,0.1597826086956522
19121.0,IOWA,IA,MADISON,m,0.17027632561613149
19123.0,IOWA,IA,MAHASKA,m,0.10500190912562046
19125.0,IOWA,IA,MARION,m,0.12696096315213423
19127.0,IOWA,IA,MARSHALL,m,0.06847882906429681
19129.0,IOWA,IA,MILLS,m,0.19999999999999996
19131.0,IOWA,IA,MITCHELL,m,0.08739406779661008
19133.0,IOWA,IA,MONONA,s,0.12830793905372895
19135.0,IOWA,IA,MONROE,s,0.02083333333333326
19137.0,IOWA,IA,MONTGOMERY,s,0.20471841704718408
19139.0,IOWA,IA,MUSCATINE,m,0.11998087954110903
19141.0,IOWA,IA,O'BRIEN,m,0.19315589353612173
19143.0,IOWA,IA,OSCEOLA,s,0.08876811594202905
19145.0,IOWA,IA,PAGE,m,0.15439955727725518
19147.0,IOWA,IA,PALO ALTO,s,0.08655221745350494
19149.0,IOWA,IA,PLYMOUTH,m,0.2110918544194107
19151.0,IOWA,IA,POCAHONTAS,s,-0.031152647975077885
19153.0,IOWA,IA,POLK,l,0.22074388167339998
19155.0,IOWA,IA,POTTAWATTAMIE,m,0.2097036795831977
19157.0,IOWA,IA,POWESHIEK,m,0.0004646840148698761
19159.0,IOWA,IA,RINGGOLD,s,-0.05843293492695878
19161.0,IOWA,IA,SAC,s,0.09370078740157473
19163.0,IOWA,IA,SCOTT,l,0.16038575667655786
19165.0,IOWA,IA,SHELBY,m,0.17870036101083042
19167.0,IOWA,IA,SIOUX,m,0.31260869565217386
19169.0,IOWA,IA,STORY,l,0.13481660119024474
19171.0,IOWA,IA,TAMA,m,0.11921151439299127
19173.0,IOWA,IA,TAYLOR,s,-0.0158311345646438
19175.0,IOWA,IA,UNION,m,0.07232049947970864
19177.0,IOWA,IA,VAN BUREN,s,0.035502958579881616
19179.0,IOWA,IA,WAPELLO,m,0.04057919199141935
19181.0,IOWA,IA,WARREN,m,0.2077610219959658
19183.0,IOWA,IA,WASHINGTON,m,0.15673345168653308
19185.0,IOWA,IA,WAYNE,s,0.011126564673157091
19187.0,IOWA,IA,WEBSTER,m,0.048850118953211785
19189.0,IOWA,IA,WINNEBAGO,m,0.10564474365613674
19191.0,IOWA,IA,WINNESHIEK,m,0.06909021697754092
19193.0,IOWA,IA,WOODBURY,m,0.15385564466378776
19195.0,IOWA,IA,WORTH,s,0.04313725490196085
19197.0,IOWA,IA,WRIGHT,m,0.052742616033755185
20001.0,KANSAS,KS,ALLEN,m,0.09560362875087236
20003.0,KANSAS,KS,ANDERSON,s,0.16369047619047628
20005.0,KANSAS,KS,ATCHISON,m,0.1860231271995978
20007.0,KANSAS,KS,BARBER,s,0.0174825174825175
20009.0,KANSAS,KS,BARTON,m,0.2724306688417619
20011.0,KANSAS,KS,BOURBON,m,0.153443113772455
20013.0,KANSAS,KS,BROWN,s,0.27925840092699894
20015.0,KANSAS,KS,BUTLER,m,0.3967746843146205
20017.0,KANSAS,KS,CHASE,s,0.09177215189873422
20019.0,KANSAS,KS,CHAUTAUQUA,s,0.07614213197969533
20021.0,KANSAS,KS,CHEROKEE,m,0.09426433915211962
20023.0,KANSAS,KS,CHEYENNE,s,0.2375690607734806
20025.0,KANSAS,KS,CLARK,s,0.19166666666666665
20027.0,KANSAS,KS,CLAY,s,0.3205317577548006
20029.0,KANSAS,KS,CLOUD,s,0.20893561103810776
20031.0,KANSAS,KS,COFFEY,s,0.32599724896836313
20033.0,KANSAS,KS,COMANCHE,s,0.23529411764705888
20035.0,KANSAS,KS,COWLEY,m,0.20332300760349198
20037.0,KANSAS,KS,CRAWFORD,m,0.1884977880361609
20039.0,KANSAS,KS,DECATUR,s,0.2247191011235956
20041.0,KANSAS,KS,DICKINSON,m,0.28029832193909265
20043.0,KANSAS,KS,DONIPHAN,s,0.16865417376490632
20045.0,KANSAS,KS,DOUGLAS,l,0.3074210610674788
20047.0,KANSAS,KS,EDWARDS,s,0.27830188679245293
20049.0,KANSAS,KS,ELK,s,0.21875
20051.0,KANSAS,KS,ELLIS,m,0.3628738147337709
20053.0,KANSAS,KS,ELLSWORTH,s,0.2437619961612285
20055.0,KANSAS,KS,FINNEY,m,0.3536776212832551
20057.0,KANSAS,KS,FORD,m,0.37133550488599343
20059.0,KANSAS,KS,FRANKLIN,m,0.27593360995850613
20061.0,KANSAS,KS,GEARY,m,0.46326230712711247
20063.0,KANSAS,KS,GOVE,s,0.11409395973154357
20065.0,KANSAS,KS,GRAHAM,s,0.2127659574468086
20067.0,KANSAS,KS,GRANT,s,0.17460317460317465
20069.0,KANSAS,KS,GRAY,s,0.29657794676806093
20071.0,KANSAS,KS,GREELEY,s,-0.06024096385542166
20073.0,KANSAS,KS,GREENWOOD,s,0.17319587628865984
20075.0,KANSAS,KS,HAMILTON,s,0.165289256198347
20077.0,KANSAS,KS,HARPER,s,0.17302798982188294
20079.0,KANSAS,KS,HARVEY,m,0.33129439621152335
20081.0,KANSAS,KS,HASKELL,s,0.09387755102040818
20083.0,KANSAS,KS,HODGEMAN,s,0.24193548387096775
20085.0,KANSAS,KS,JACKSON,m,0.24404761904761907
20087.0,KANSAS,KS,JEFFERSON,m,0.26846703733121524
20089.0,KANSAS,KS,JEWELL,s,0.1777777777777778
20091.0,KANSAS,KS,JOHNSON,l,0.41899239133783084
20093.0,KANSAS,KS,KEARNY,s,0.5344827586206897
20095.0,KANSAS,KS,KINGMAN,s,0.25542570951585986
20097.0,KANSAS,KS,KIOWA,s,0.368421052631579
20099.0,KANSAS,KS,LABETTE,m,0.15888258402444344
20101.0,KANSAS,KS,LANE,s,0.08490566037735858
20103.0,KANSAS,KS,LEAVENWORTH,m,0.36017239690469194
20105.0,KANSAS,KS,LINCOLN,s,0.23720930232558146
20107.0,KANSAS,KS,LINN,s,0.21739130434782616
20109.0,KANSAS,KS,LOGAN,s,0.24832214765100669
20111.0,KANSAS,KS,LYON,m,0.30243063024306305
20113.0,KANSAS,KS,MCPHERSON,m,0.28146311221326714
20115.0,KANSAS,KS,MARION,m,0.25913621262458464
20117.0,KANSAS,KS,MARSHALL,s,0.17444029850746268
20119.0,KANSAS,KS,MEADE,s,0.2523809523809524
20121.0,KANSAS,KS,MIAMI,m,0.31470809320972193
20123.0,KANSAS,KS,MITCHELL,s,0.16981132075471694
20125.0,KANSAS,KS,MONTGOMERY,m,0.224118316268487
20127.0,KANSAS,KS,MORRIS,s,0.21297836938435943
20129.0,KANSAS,KS,MORTON,s,0.020408163265306145
20131.0,KANSAS,KS,NEMAHA,m,0.2786206896551724
20133.0,KANSAS,KS,NEOSHO,m,0.19653564290473025
20135.0,KANSAS,KS,NESS,s,-0.08024691358024694
20137.0,KANSAS,KS,NORTON,s,0.2953736654804271
20139.0,KANSAS,KS,OSAGE,m,0.21848260125499142
20141.0,KANSAS,KS,OSBORNE,s,0.20600858369098707
20143.0,KANSAS,KS,OTTAWA,s,0.19339622641509435
20145.0,KANSAS,KS,PAWNEE,s,0.11053540587219346
20147.0,KANSAS,KS,PHILLIPS,s,0.06000000000000005
20149.0,KANSAS,KS,POTTAWATOMIE,m,0.48898876404494374
20151.0,KANSAS,KS,PRATT,s,0.21011673151750965
20153.0,KANSAS,KS,RAWLINS,s,0.31288343558282206
20155.0,KANSAS,KS,RENO,m,0.29969284774023697
20157.0,KANSAS,KS,REPUBLIC,s,0.1306666666666667
20159.0,KANSAS,KS,RICE,s,0.38848920863309355
20161.0,KANSAS,KS,RILEY,m,0.3665560432501873
20163.0,KANSAS,KS,ROOKS,s,0.23272727272727267
20165.0,KANSAS,KS,RUSH,s,0.2660944206008584
20167.0,KANSAS,KS,RUSSELL,s,0.30151843817787416
20169.0,KANSAS,KS,SALINE,m,0.3003007756846605
20171.0,KANSAS,KS,SCOTT,s,0.26694915254237284
20173.0,KANSAS,KS,SEDGWICK,l,0.37690838324213316
20175.0,KANSAS,KS,SEWARD,s,0.12592137592137598
20177.0,KANSAS,KS,SHAWNEE,l,0.26790662029122214
20179.0,KANSAS,KS,SHERIDAN,s,0.15748031496062986
20181.0,KANSAS,KS,SHERMAN,s,0.1412103746397695
20183.0,KANSAS,KS,SMITH,s,0.13131313131313127
20185.0,KANSAS,KS,STAFFORD,s,0.17434210526315796
20187.0,KANSAS,KS,STANTON,s,0.28695652173913033
20189.0,KANSAS,KS,STEVENS,s,0.07727272727272738
20191.0,KANSAS,KS,SUMNER,m,0.2480732177263969
20193.0,KANSAS,KS,THOMAS,s,0.32135306553911214
20195.0,KANSAS,KS,TREGO,s,0.22222222222222232
20197.0,KANSAS,KS,WABAUNSEE,s,0.24226804123711343
20199.0,KANSAS,KS,WALLACE,s,-0.04347826086956519
20201.0,KANSAS,KS,WASHINGTON,s,0.227390180878553
20203.0,KANSAS,KS,WICHITA,s,0.06428571428571428
20205.0,KANSAS,KS,WILSON,s,0.21717171717171713
20207.0,KANSAS,KS,WOODSON,s,0.07692307692307687
20209.0,KANSAS,KS,WYANDOTTE,l,0.22032773834007835
21001.0,KENTUCKY,KY,ADAIR,m,0.05215419501133778
21003.0,KENTUCKY,KY,ALLEN,m,0.21719792438843588
21005.0,KENTUCKY,KY,ANDERSON,m,0.2706909643128321
21007.0,KENTUCKY,KY,BALLARD,s,0.011029411764705843
21009.0,KENTUCKY,KY,BARREN,m,0.19929824561403509
21011.0,KENTUCKY,KY,BATH,m,0.15576781778104332
21013.0,KENTUCKY,KY,BELL,m,0.040116279069767335
21015.0,KENTUCKY,KY,BOONE,l,0.3907227472381205
21017.0,KENTUCKY,KY,BOURBON,m,0.18093873163740604
21019.0,KENTUCKY,KY,BOYD,m,0.17638266068759334
21021.0,KENTUCKY,KY,BOYLE,m,0.23756131744919418
21023.0,KENTUCKY,KY,BRACKEN,s,0.13475177304964547
21025.0,KENTUCKY,KY,BREATHITT,m,-0.1535458685751464
21027.0,KENTUCKY,KY,BRECKINRIDGE,m,0.19897959183673475
21029.0,KENTUCKY,KY,BULLITT,m,0.27813446396123553
21031.0,KENTUCKY,KY,BUTLER,m,0.13938753959873273
21033.0,KENTUCKY,KY,CALDWELL,m,0.13730158730158726
21035.0,KENTUCKY,KY,CALLOWAY,m,0.22004632554221937
21037.0,KENTUCKY,KY,CAMPBELL,m,0.3216673488879793
21039.0,KENTUCKY,KY,CARLISLE,s,0.0717592592592593
21041.0,KENTUCKY,KY,CARROLL,s,0.009041591320072317
21043.0,KENTUCKY,KY,CARTER,m,0.16080843585237248
21045.0,KENTUCKY,KY,CASEY,m,0.19687092568448494
21047.0,KENTUCKY,KY,CHRISTIAN,m,0.15414579855314403
21049.0,KENTUCKY,KY,CLARK,m,0.2758181045473864
21051.0,KENTUCKY,KY,CLAY,m,0.10505319148936176
21053.0,KENTUCKY,KY,CLINTON,s,0.10237659963436929
21055.0,KENTUCKY,KY,CRITTENDEN,s,0.18476499189627238
21057.0,KENTUCKY,KY,CUMBERLAND,s,0.10675381263616557
21059.0,KENTUCKY,KY,DAVIESS,m,0.22029231095106971
21061.0,KENTUCKY,KY,EDMONSON,m,0.2533197139938712
21063.0,KENTUCKY,KY,ELLIOTT,s,-0.037837837837837784
21065.0,KENTUCKY,KY,ESTILL,m,0.22292418772563183
21067.0,KENTUCKY,KY,FAYETTE,l,0.2979162486743674
21069.0,KENTUCKY,KY,FLEMING,m,0.09347181008902083
21071.0,KENTUCKY,KY,FLOYD,m,-0.03262764632627646
21073.0,KENTUCKY,KY,FRANKLIN,m,0.18036764019781648
21075.0,KENTUCKY,KY,FULTON,s,0.021963824289405576
21077.0,KENTUCKY,KY,GALLATIN,s,0.09746328437917229
21079.0,KENTUCKY,KY,GARRARD,m,0.2594631796283551
21081.0,KENTUCKY,KY,GRANT,m,0.15445026178010468
21083.0,KENTUCKY,KY,GRAVES,m,0.07587666263603388
21085.0,KENTUCKY,KY,GRAYSON,m,0.22511485451761093
21087.0,KENTUCKY,KY,GREEN,m,0.10576923076923084
21089.0,KENTUCKY,KY,GREENUP,m,0.1753497346840327
21091.0,KENTUCKY,KY,HANCOCK,s,0.08601286173633449
21093.0,KENTUCKY,KY,HARDIN,m,0.2981210556511762
21095.0,KENTUCKY,KY,HARLAN,m,0.08892128279883371
21097.0,KENTUCKY,KY,HARRISON,m,0.1816838995568686
21099.0,KENTUCKY,KY,HART,m,0.10289017341040463
21101.0,KENTUCKY,KY,HENDERSON,m,0.13895929625764136
21103.0,KENTUCKY,KY,HENRY,m,0.17177242888402633
21105.0,KENTUCKY,KY,HICKMAN,s,0.020044543429844186
21107.0,KENTUCKY,KY,HOPKINS,m,0.2619489559164734
21109.0,KENTUCKY,KY,JACKSON,m,0.2551867219917012
21111.0,KENTUCKY,KY,JEFFERSON,l,0.19625227944412993
21113.0,KENTUCKY,KY,JESSAMINE,m,0.39436848958333326
21115.0,KENTUCKY,KY,JOHNSON,m,0.2864
21117.0,KENTUCKY,KY,KENTON,l,0.3324935987445279
21119.0,KENTUCKY,KY,KNOTT,m,0.13413654618473903
21121.0,KENTUCKY,KY,KNOX,m,0.20045428733674053
21123.0,KENTUCKY,KY,LARUE,m,0.17683881064162765
21125.0,KENTUCKY,KY,LAUREL,m,0.3005813953488372
21127.0,KENTUCKY,KY,LAWRENCE,m,0.184688995215311
21129.0,KENTUCKY,KY,LEE,s,0.03378378378378377
21131.0,KENTUCKY,KY,LESLIE,s,0.11499999999999999
21133.0,KENTUCKY,KY,LETCHER,m,0.16666666666666674
21135.0,KENTUCKY,KY,LEWIS,m,0.0484076433121019
21137.0,KENTUCKY,KY,LINCOLN,m,0.20857908847184992
21139.0,KENTUCKY,KY,LIVINGSTON,s,0.05862457722660652
21141.0,KENTUCKY,KY,LOGAN,m,0.12304900181488199
21143.0,KENTUCKY,KY,LYON,s,0.044976076555024
21145.0,KENTUCKY,KY,MCCRACKEN,m,0.22509305890081022
21147.0,KENTUCKY,KY,MCCREARY,m,0.0918674698795181
21149.0,KENTUCKY,KY,MCLEAN,s,0.08704453441295557
21151.0,KENTUCKY,KY,MADISON,m,0.32112269990672426
21153.0,KENTUCKY,KY,MAGOFFIN,s,0.03498293515358353
21155.0,KENTUCKY,KY,MARION,m,0.016050765210899653
21157.0,KENTUCKY,KY,MARSHALL,m,0.1086601307189543
21159.0,KENTUCKY,KY,MARTIN,s,0.11019283746556474
21161.0,KENTUCKY,KY,MASON,m,0.19898477157360417
21163.0,KENTUCKY,KY,MEADE,m,0.20026437541308661
21165.0,KENTUCKY,KY,MENIFEE,s,0.0714285714285714
21167.0,KENTUCKY,KY,MERCER,m,0.2663883089770356
21169.0,KENTUCKY,KY,METCALFE,s,-0.0010245901639344135
21171.0,KENTUCKY,KY,MONROE,s,0.09317803660565716
21173.0,KENTUCKY,KY,MONTGOMERY,m,0.149461684610513
21175.0,KENTUCKY,KY,MORGAN,s,0.16500994035785288
21177.0,KENTUCKY,KY,MUHLENBERG,m,0.08312958435207829
21179.0,KENTUCKY,KY,NELSON,m,0.11718992850481813
21181.0,KENTUCKY,KY,NICHOLAS,s,0.2134688691232529
21183.0,KENTUCKY,KY,OHIO,m,0.15576923076923066
21185.0,KENTUCKY,KY,OLDHAM,m,0.4125438254772107
21187.0,KENTUCKY,KY,OWEN,s,0.03389830508474567
21189.0,KENTUCKY,KY,OWSLEY,s,-0.15625
21191.0,KENTUCKY,KY,PENDLETON,m,0.13573883161512024
21193.0,KENTUCKY,KY,PERRY,m,0.10018726591760307
21195.0,KENTUCKY,KY,PIKE,m,0.13598130841121492
21197.0,KENTUCKY,KY,POWELL,s,0.07468553459119498
21199.0,KENTUCKY,KY,PULASKI,m,0.3460076045627376
21201.0,KENTUCKY,KY,ROBERTSON,s,0.13963963963963955
21203.0,KENTUCKY,KY,ROCKCASTLE,m,0.23934426229508188
21205.0,KENTUCKY,KY,ROWAN,m,0.17754172989377848
21207.0,KENTUCKY,KY,RUSSELL,m,0.2159194876486734
21209.0,KENTUCKY,KY,SCOTT,m,0.3692806221646143
21211.0,KENTUCKY,KY,SHELBY,m,0.28680688336520066
21213.0,KENTUCKY,KY,SIMPSON,m,0.25046641791044766
21215.0,KENTUCKY,KY,SPENCER,m,0.3170223841749089
21217.0,KENTUCKY,KY,TAYLOR,m,0.1598119858989424
21219.0,KENTUCKY,KY,TODD,s,0.1535508637236085
21221.0,KENTUCKY,KY,TRIGG,m,0.12854442344045358
21223.0,KENTUCKY,KY,TRIMBLE,s,0.1513083048919226
21225.0,KENTUCKY,KY,UNION,m,0.14876033057851235
21227.0,KENTUCKY,KY,WARREN,l,0.3248261228339031
21229.0,KENTUCKY,KY,WASHINGTON,m,0.15774647887323945
21231.0,KENTUCKY,KY,WAYNE,m,0.18798043326345204
21233.0,KENTUCKY,KY,WEBSTER,m,0.1387096774193548
21235.0,KENTUCKY,KY,WHITLEY,m,0.23463957426221582
21237.0,KENTUCKY,KY,WOLFE,s,0.11420982735723761
21239.0,KENTUCKY,KY,WOODFORD,m,0.31706333198870507
22001.0,LOUISIANA,LA,ACADIA,m,-0.03458673288400138
22003.0,LOUISIANA,LA,ALLEN,m,0.0009496676163343043
22005.0,LOUISIANA,LA,ASCENSION,l,0.23810390871570775
22007.0,LOUISIANA,LA,ASSUMPTION,m,-0.02493004324599335
22009.0,LOUISIANA,LA,AVOYELLES,m,-0.011122144985104221
22011.0,LOUISIANA,LA,BEAUREGARD,m,0.062264939406602604
22013.0,LOUISIANA,LA,BIENVILLE,m,-0.01981463726430166
22015.0,LOUISIANA,LA,BOSSIER,l,0.23898425757455888
22017.0,LOUISIANA,LA,CADDO,l,0.030420881401566957
22019.0,LOUISIANA,LA,CALCASIEU,l,-0.011940979616671732
22021.0,LOUISIANA,LA,CALDWELL,s,-0.05456852791878175
22023.0,LOUISIANA,LA,CAMERON,s,0.003095975232198178
22025.0,LOUISIANA,LA,CATAHOULA,s,-0.04009077155824503
22027.0,LOUISIANA,LA,CLAIBORNE,m,0.005152741994847165
22029.0,LOUISIANA,LA,CONCORDIA,m,-0.029034229828850844
22031.0,LOUISIANA,LA,DE SOTO,m,0.05653436592449168
22033.0,LOUISIANA,LA,EAST BATON ROUGE,l,0.12398373983739841
22035.0,LOUISIANA,LA,EAST CARROLL,s,0.0337323177366704
22037.0,LOUISIANA,LA,EAST FELICIANA,m,0.010625737898465104
22039.0,LOUISIANA,LA,EVANGELINE,m,-0.011882129277566489
22041.0,LOUISIANA,LA,FRANKLIN,m,0.06065442936951326
22043.0,LOUISIANA,LA,GRANT,m,-0.020321761219305623
22045.0,LOUISIANA,LA,IBERIA,m,0.030753411852682655
22047.0,LOUISIANA,LA,IBERVILLE,m,0.022825564632388273
22049.0,LOUISIANA,LA,JACKSON,m,0.0018700327255727345
22051.0,LOUISIANA,LA,JEFFERSON,l,0.1466947196959414
22053.0,LOUISIANA,LA,JEFFERSON DAVIS,m,0.04155844155844157
22055.0,LOUISIANA,LA,LAFAYETTE,l,0.21264438061480173
22057.0,LOUISIANA,LA,LAFOURCHE,m,0.029561913807432116
22059.0,LOUISIANA,LA,LA SALLE,m,0.05454545454545445
22061.0,LOUISIANA,LA,LINCOLN,m,0.06359926832700147
22063.0,LOUISIANA,LA,LIVINGSTON,l,0.3307913669064748
22065.0,LOUISIANA,LA,MADISON,s,-0.03279883381924198
22067.0,LOUISIANA,LA,MOREHOUSE,m,-0.04054316197866148
22069.0,LOUISIANA,LA,NATCHITOCHES,m,-0.034714445688689755
22071.0,LOUISIANA,LA,ORLEANS,l,0.10342099764172064
22073.0,LOUISIANA,LA,OUACHITA,l,0.06079089569346641
22075.0,LOUISIANA,LA,PLAQUEMINES,m,0.020017926501344485
22077.0,LOUISIANA,LA,POINTE COUPEE,m,-0.01700251889168769
22079.0,LOUISIANA,LA,RAPIDES,l,0.06292981115598728
22081.0,LOUISIANA,LA,RED RIVER,s,-0.15170278637770895
22083.0,LOUISIANA,LA,RICHLAND,m,0.02153943617358256
22085.0,LOUISIANA,LA,SABINE,m,0.01644157369348198
22087.0,LOUISIANA,LA,ST. BERNARD,m,0.2401209677419356
22089.0,LOUISIANA,LA,ST. CHARLES,m,0.14499357401565605
22091.0,LOUISIANA,LA,ST. HELENA,m,-0.0020876826722338038
22093.0,LOUISIANA,LA,ST. JAMES,m,0.014334683702087903
22095.0,LOUISIANA,LA,ST. JOHN THE BAPTIST,m,0.07274306926783036
22097.0,LOUISIANA,LA,ST. LANDRY,m,0.009471788017897609
22099.0,LOUISIANA,LA,ST. MARTIN,m,0.020929107186063334
22101.0,LOUISIANA,LA,ST. MARY,m,0.0006211180124222615
22103.0,LOUISIANA,LA,ST. TAMMANY,l,0.36183569650395064
22105.0,LOUISIANA,LA,TANGIPAHOA,l,0.11903069084014684
22107.0,LOUISIANA,LA,TENSAS,s,-0.0022522522522522292
22109.0,LOUISIANA,LA,TERREBONNE,m,0.04997655883731844
22111.0,LOUISIANA,LA,UNION,m,-0.013749535488665976
22113.0,LOUISIANA,LA,VERMILION,m,0.03129503808935552
22115.0,LOUISIANA,LA,VERNON,m,0.08742964352720439
22117.0,LOUISIANA,LA,WASHINGTON,m,0.04884047786366841
22119.0,LOUISIANA,LA,WEBSTER,m,-0.014057507987220497
22121.0,LOUISIANA,LA,WEST BATON ROUGE,m,0.15177410365966937
22123.0,LOUISIANA,LA,WEST CARROLL,s,-0.006993006993006978
22125.0,LOUISIANA,LA,WEST FELICIANA,m,0.022241992882562345
22127.0,LOUISIANA,LA,WINN,m,-0.061435523114355184
23001.0,MAINE,ME,ANDROSCOGGIN,l,0.20026945977660926
23003.0,MAINE,ME,AROOSTOOK,m,0.042581801882563886
23005.0,MAINE,ME,CUMBERLAND,l,0.25031801982890056
23007.0,MAINE,ME,FRANKLIN,m,0.150085518814139
23009.0,MAINE,ME,HANCOCK,m,0.2017745237947508
23011.0,MAINE,ME,KENNEBEC,l,0.19111323459149543
23013.0,MAINE,ME,KNOX,m,0.21433737844571255
23015.0,MAINE,ME,LINCOLN,m,0.23855092276144907
23017.0,MAINE,ME,OXFORD,m,0.21220834702596125
23019.0,MAINE,ME,PENOBSCOT,l,0.14845605700712583
23021.0,MAINE,ME,PISCATAQUIS,m,0.13524854744996762
23023.0,MAINE,ME,SAGADAHOC,m,0.2685671417854463
23025.0,MAINE,ME,SOMERSET,m,0.12175538935327768
23027.0,MAINE,ME,WALDO,m,0.18247126436781613
23029.0,MAINE,ME,WASHINGTON,m,0.1129218106995884
23031.0,MAINE,ME,YORK,l,0.27478332497672087
24001.0,MARYLAND,MD,ALLEGANY,m,0.1629206349206349
24003.0,MARYLAND,MD,ANNE ARUNDEL,l,0.3457743791806509
24005.0,MARYLAND,MD,BALTIMORE,l,0.18312638499716138
24009.0,MARYLAND,MD,CALVERT,m,0.23934156378600813
24011.0,MARYLAND,MD,CAROLINE,m,0.270890496383138
24013.0,MARYLAND,MD,CARROLL,l,0.3722287047841306
24015.0,MARYLAND,MD,CECIL,m,0.23142857142857154
24017.0,MARYLAND,MD,CHARLES,l,0.2600271579416713
24019.0,MARYLAND,MD,DORCHESTER,m,0.0979983987189752
24021.0,MARYLAND,MD,FREDERICK,l,0.3742436573369661
24023.0,MARYLAND,MD,GARRETT,m,0.2781456953642385
24025.0,MARYLAND,MD,HARFORD,l,0.3402510780211143
24027.0,MARYLAND,MD,HOWARD,l,0.2615671023519206
24029.0,MARYLAND,MD,KENT,m,0.16480874316939897
24031.0,MARYLAND,MD,MONTGOMERY,xl,0.17251430120417965
24033.0,MARYLAND,MD,PRINCE GEORGE'S,l,0.10219183895317241
24035.0,MARYLAND,MD,QUEEN ANNE'S,m,0.3431581587859025
24037.0,MARYLAND,MD,ST MARY'S,l,0.3196076194821489
24039.0,MARYLAND,MD,SOMERSET,m,0.010724499523355524
24041.0,MARYLAND,MD,TALBOT,m,0.2784005547209061
24043.0,MARYLAND,MD,WASHINGTON,l,0.23261867575370343
24045.0,MARYLAND,MD,WICOMICO,m,0.22182825484764535
24047.0,MARYLAND,MD,WORCESTER,m,0.28780887931918375
24510.0,MARYLAND,MD,BALTIMORE CITY,l,0.022632516418072512
25001.0,MASSACHUSETTS,MA,BARNSTABLE,l,0.2701090708270053
25003.0,MASSACHUSETTS,MA,BERKSHIRE,l,0.182801848378094
25005.0,MASSACHUSETTS,MA,BRISTOL,l,0.1840126601821832
25007.0,MASSACHUSETTS,MA,DUKES,m,0.1802380952380953
25009.0,MASSACHUSETTS,MA,ESSEX,l,0.20191624308398182
25011.0,MASSACHUSETTS,MA,FRANKLIN,m,0.22681591633303366
25013.0,MASSACHUSETTS,MA,HAMPDEN,l,0.11864286348698827
25015.0,MASSACHUSETTS,MA,HAMPSHIRE,l,0.1444000939187602
25017.0,MASSACHUSETTS,MA,MIDDLESEX,xl,0.18609424244753625
25019.0,MASSACHUSETTS,MA,NANTUCKET,m,0.26410998552822007
25021.0,MASSACHUSETTS,MA,NORFOLK,l,0.23213971751743534
25023.0,MASSACHUSETTS,MA,PLYMOUTH,l,0.28127928685808734
25025.0,MASSACHUSETTS,MA,SUFFOLK,l,0.10079714833306874
25027.0,MASSACHUSETTS,MA,WORCESTER,l,0.251511736711306
26001.0,MICHIGAN,MI,ALCONA,m,0.23672055427251726
26003.0,MICHIGAN,MI,ALGER,s,0.23451593505712576
26005.0,MICHIGAN,MI,ALLEGAN,l,0.35451523545706376
26007.0,MICHIGAN,MI,ALPENA,m,0.23026450686897681
26009.0,MICHIGAN,MI,ANTRIM,m,0.33992805755395694
26011.0,MICHIGAN,MI,ARENAC,m,0.16359060402684555
26013.0,MICHIGAN,MI,BARAGA,s,0.2785467128027681
26015.0,MICHIGAN,MI,BARRY,m,0.2943822690366469
26017.0,MICHIGAN,MI,BAY,l,0.2083448849459384
26019.0,MICHIGAN,MI,BENZIE,m,0.33398247322297947
26021.0,MICHIGAN,MI,BERRIEN,l,0.2692998813358196
26023.0,MICHIGAN,MI,BRANCH,m,0.21695317131001768
26025.0,MICHIGAN,MI,CALHOUN,l,0.19538850022767718
26027.0,MICHIGAN,MI,CASS,m,0.2558459422283357
26029.0,MICHIGAN,MI,CHARLEVOIX,m,0.35078839789760563
26031.0,MICHIGAN,MI,CHEBOYGAN,m,0.2638307763830776
26033.0,MICHIGAN,MI,CHIPPEWA,m,0.23591745677635245
26035.0,MICHIGAN,MI,CLARE,m,0.22358201929865862
26037.0,MICHIGAN,MI,CLINTON,m,0.33203977686150865
26039.0,MICHIGAN,MI,CRAWFORD,m,0.2663507109004739
26041.0,MICHIGAN,MI,DELTA,m,0.1817899316345557
26043.0,MICHIGAN,MI,DICKINSON,m,0.20927861330614328
26045.0,MICHIGAN,MI,EATON,l,0.25507257999839594
26047.0,MICHIGAN,MI,EMMET,m,0.38582903040734373
26049.0,MICHIGAN,MI,GENESEE,l,0.1619351636480424
26051.0,MICHIGAN,MI,GLADWIN,m,0.19240906694781224
26053.0,MICHIGAN,MI,GOGEBIC,m,0.22051282051282062
26055.0,MICHIGAN,MI,GRAND TRAVERSE,l,0.3681373718101597
26057.0,MICHIGAN,MI,GRATIOT,m,0.18125661842569718
26059.0,MICHIGAN,MI,HILLSDALE,m,0.22588039174828078
26061.0,MICHIGAN,MI,HOUGHTON,m,0.28780325689597874
26063.0,MICHIGAN,MI,HURON,m,0.1989517361869404
26065.0,MICHIGAN,MI,INGHAM,l,0.19089874857792943
26067.0,MICHIGAN,MI,IONIA,m,0.3051963601532568
26069.0,MICHIGAN,MI,IOSCO,m,0.23659378596087466
