county_fips,POP_ESTIMATE_2020,state,state_po,county_name,fixed_fips,size,size,state_po,county_name,2020,POP_ESTIMATE_2020,fixed_fips
36041,5079.0,NEW YORK,NY,HAMILTON,36041,xs,xs,NY,HAMILTON,-0.045650449585741215,5079.0,36041
36043,60037.0,NEW YORK,NY,HERKIMER,36043,xs,xs,NY,HERKIMER,-0.025967146150910336,60037.0,36043
36045,116069.0,NEW YORK,NY,JEFFERSON,36045,xs,xs,NY,JEFFERSON,-0.019440380680602193,116069.0,36045
36047,2718447.0,NEW YORK,NY,KINGS,36047,xl,xl,NY,KINGS,0.07620366560787273,2718447.0,36047
36049,26560.0,NEW YORK,NY,LEWIS,36049,xs,xs,NY,LEWIS,0.013293843437124697,26560.0,36049
36051,61590.0,NEW YORK,NY,LIVINGSTON,36051,xs,xs,NY,LIVINGSTON,-0.03932120891471702,61590.0,36051
36053,67935.0,NEW YORK,NY,MADISON,36053,xs,xs,NY,MADISON,-0.036907479728376186,67935.0,36053
36055,757551.0,NEW YORK,NY,MONROE,36055,l,l,NY,MONROE,-0.05928287644387001,757551.0,36055
36057,49485.0,NEW YORK,NY,MONTGOMERY,36057,xs,xs,NY,MONTGOMERY,-0.022563546831692788,49485.0,36057
36059,1390491.0,NEW YORK,NY,NASSAU,36059,xl,xl,NY,NASSAU,-0.03521194226143312,1390491.0,36059
36061,1677232.0,NEW YORK,NY,NEW YORK,36061,l,l,NY,NEW YORK,0.03019558386987653,1677232.0,36061
36063,212126.0,NEW YORK,NY,NIAGARA,36063,s,s,NY,NIAGARA,-0.08177528468056011,212126.0,36063
36065,231082.0,NEW YORK,NY,ONEIDA,36065,s,s,NY,ONEIDA,-0.04089413633449249,231082.0,36065
36067,474192.0,NEW YORK,NY,ONONDAGA,36067,m,m,NY,ONONDAGA,-0.06719567716559893,474192.0,36067
36069,112363.0,NEW YORK,NY,ONTARIO,36069,s,s,NY,ONTARIO,-0.07240659260595056,112363.0,36069
36071,400986.0,NEW YORK,NY,ORANGE,36071,m,m,NY,ORANGE,-0.05323815435651339,400986.0,36071
36073,40135.0,NEW YORK,NY,ORLEANS,36073,xs,xs,NY,ORLEANS,-0.03770044281128698,40135.0,36073
36075,117429.0,NEW YORK,NY,OSWEGO,36075,s,s,NY,OSWEGO,-0.019414534153672808,117429.0,36075
36077,58373.0,NEW YORK,NY,OTSEGO,36077,xs,xs,NY,OTSEGO,-0.06145294937841467,58373.0,36077
36079,97635.0,NEW YORK,NY,PUTNAM,36079,s,s,NY,PUTNAM,-0.07941736746607721,97635.0,36079
36081,2388864.0,NEW YORK,NY,QUEENS,36081,xl,xl,NY,QUEENS,0.08740855926186292,2388864.0,36081
36083,160871.0,NEW YORK,NY,RENSSELAER,36083,s,s,NY,RENSSELAER,-0.06998870912916469,160871.0,36083
36085,494598.0,NEW YORK,NY,RICHMOND,36085,m,m,NY,RICHMOND,-0.0024895442274298074,494598.0,36085
36087,337367.0,NEW YORK,NY,ROCKLAND,36087,m,m,NY,ROCKLAND,0.04513073051365944,337367.0,36087
36089,108329.0,NEW YORK,NY,ST. LAWRENCE,36089,xs,xs,NY,ST. LAWRENCE,0.02770550182745156,108329.0,36089
36091,235793.0,NEW YORK,NY,SARATOGA,36091,s,s,NY,SARATOGA,-0.08575173710258838,235793.0,36091
36093,159289.0,NEW YORK,NY,SCHENECTADY,36093,s,s,NY,SCHENECTADY,-0.08427544908961171,159289.0,36093
36095,29753.0,NEW YORK,NY,SCHOHARIE,36095,xs,xs,NY,SCHOHARIE,-0.03846302061175755,29753.0,36095
36097,17864.0,NEW YORK,NY,SCHUYLER,36097,xs,xs,NY,SCHUYLER,-0.04800020075194025,17864.0,36097
36099,33516.0,NEW YORK,NY,SENECA,36099,xs,xs,NY,SENECA,-0.020061660806041243,33516.0,36099
36101,93309.0,NEW YORK,NY,STEUBEN,36101,xs,xs,NY,STEUBEN,-0.04640067281130461,93309.0,36101
36103,1522064.0,NEW YORK,NY,SUFFOLK,36103,xl,xl,NY,SUFFOLK,-0.05811154132771165,1522064.0,36103
36105,78453.0,NEW YORK,NY,SULLIVAN,36105,xs,xs,NY,SULLIVAN,-0.021866489817841867,78453.0,36105
36107,48348.0,NEW YORK,NY,TIOGA,36107,xs,xs,NY,TIOGA,-0.05225480589117637,48348.0,36107
36109,99772.0,NEW YORK,NY,TOMPKINS,36109,xs,xs,NY,TOMPKINS,-0.05519624715466315,99772.0,36109
36111,181271.0,NEW YORK,NY,ULSTER,36111,s,s,NY,ULSTER,-0.10811803010310743,181271.0,36111
36113,65609.0,NEW YORK,NY,WARREN,36113,xs,xs,NY,WARREN,-0.08312560603846883,65609.0,36113
36115,61091.0,NEW YORK,NY,WASHINGTON,36115,xs,xs,NY,WASHINGTON,-0.029083271093696322,61091.0,36115
36117,91202.0,NEW YORK,NY,WAYNE,36117,xs,xs,NY,WAYNE,-0.05536216958189494,91202.0,36117
36119,1001453.0,NEW YORK,NY,WESTCHESTER,36119,l,l,NY,WESTCHESTER,-0.02586097744797644,1001453.0,36119
36121,40259.0,NEW YORK,NY,WYOMING,36121,xs,xs,NY,WYOMING,-0.040624083299030944,40259.0,36121
36123,24722.0,NEW YORK,NY,YATES,36123,xs,xs,NY,YATES,-0.014416475289783737,24722.0,36123
37001,171960.0,NORTH CAROLINA,NC,ALAMANCE,37001,s,s,NC,ALAMANCE,-0.04223539900303909,171960.0,37001
37003,36489.0,NORTH CAROLINA,NC,ALEXANDER,37003,xs,xs,NC,ALEXANDER,0.026090839169985114,36489.0,37003
37005,10895.0,NORTH CAROLINA,NC,ALLEGHANY,37005,xs,xs,NC,ALLEGHANY,0.028621685678489495,10895.0,37005
37007,22037.0,NORTH CAROLINA,NC,ANSON,37007,xs,xs,NC,ANSON,0.0864991431347468,22037.0,37007
37009,26584.0,NORTH CAROLINA,NC,ASHE,37009,xs,xs,NC,ASHE,0.02038898861964017,26584.0,37009
37011,17847.0,NORTH CAROLINA,NC,AVERY,37011,xs,xs,NC,AVERY,-0.03209028124185376,17847.0,37011
37013,44694.0,NORTH CAROLINA,NC,BEAUFORT,37013,xs,xs,NC,BEAUFORT,0.017144433875166787,44694.0,37013
37015,17863.0,NORTH CAROLINA,NC,BERTIE,37015,xs,xs,NC,BERTIE,0.032222259222600025,17863.0,37015
37017,29632.0,NORTH CAROLINA,NC,BLADEN,37017,xs,xs,NC,BLADEN,0.043372091047799044,29632.0,37017
37019,138168.0,NORTH CAROLINA,NC,BRUNSWICK,37019,s,s,NC,BRUNSWICK,-0.034426598460643165,138168.0,37019
37021,269702.0,NORTH CAROLINA,NC,BUNCOMBE,37021,m,m,NC,BUNCOMBE,-0.0690341359443441,269702.0,37021
37023,87565.0,NORTH CAROLINA,NC,BURKE,37023,xs,xs,NC,BURKE,0.016277772813362235,87565.0,37023
37025,227219.0,NORTH CAROLINA,NC,CABARRUS,37025,s,s,NC,CABARRUS,-0.10166834565159014,227219.0,37025
37027,80652.0,NORTH CAROLINA,NC,CALDWELL,37027,xs,xs,NC,CALDWELL,0.009737522426804701,80652.0,37027
37029,10408.0,NORTH CAROLINA,NC,CAMDEN,37029,xs,xs,NC,CAMDEN,0.012296146690156884,10408.0,37029
37031,67728.0,NORTH CAROLINA,NC,CARTERET,37031,xs,xs,NC,CARTERET,-0.020095730549157975,67728.0,37031
37033,22697.0,NORTH CAROLINA,NC,CASWELL,37033,xs,xs,NC,CASWELL,0.07349145535269146,22697.0,37033
37035,160888.0,NORTH CAROLINA,NC,CATAWBA,37035,s,s,NC,CATAWBA,-0.004292885488607123,160888.0,37035
37037,76664.0,NORTH CAROLINA,NC,CHATHAM,37037,s,s,NC,CHATHAM,-0.01587414380684024,76664.0,37037
37039,28858.0,NORTH CAROLINA,NC,CHEROKEE,37039,xs,xs,NC,CHEROKEE,-0.012254845983673768,28858.0,37039
37041,13703.0,NORTH CAROLINA,NC,CHOWAN,37041,xs,xs,NC,CHOWAN,0.015851055419400767,13703.0,37041
37043,11142.0,NORTH CAROLINA,NC,CLAY,37043,xs,xs,NC,CLAY,-0.015675310721793734,11142.0,37043
37045,99817.0,NORTH CAROLINA,NC,CLEVELAND,37045,s,s,NC,CLEVELAND,0.025740663593035285,99817.0,37045
37047,50496.0,NORTH CAROLINA,NC,COLUMBUS,37047,xs,xs,NC,COLUMBUS,0.05979342428730902,50496.0,37047
37049,100307.0,NORTH CAROLINA,NC,CRAVEN,37049,s,s,NC,CRAVEN,-0.028648189708652405,100307.0,37049
37051,335470.0,NORTH CAROLINA,NC,CUMBERLAND,37051,s,s,NC,CUMBERLAND,-0.006546732593247839,335470.0,37051
37053,28405.0,NORTH CAROLINA,NC,CURRITUCK,37053,xs,xs,NC,CURRITUCK,-0.031200987935732893,28405.0,37053
37055,37039.0,NORTH CAROLINA,NC,DARE,37055,xs,xs,NC,DARE,-0.050971732598446895,37039.0,37055
37057,169203.0,NORTH CAROLINA,NC,DAVIDSON,37057,s,s,NC,DAVIDSON,-0.008952284151966527,169203.0,37057
37059,42903.0,NORTH CAROLINA,NC,DAVIE,37059,xs,xs,NC,DAVIE,-0.019962935217172517,42903.0,37059
37061,48658.0,NORTH CAROLINA,NC,DUPLIN,37061,xs,xs,NC,DUPLIN,0.0326367082106194,48658.0,37061
37063,325567.0,NORTH CAROLINA,NC,DURHAM,37063,m,m,NC,DURHAM,-0.028790749344857813,325567.0,37063
37065,48775.0,NORTH CAROLINA,NC,EDGECOMBE,37065,xs,xs,NC,EDGECOMBE,0.04981385763190521,48775.0,37065
37067,383202.0,NORTH CAROLINA,NC,FORSYTH,37067,m,m,NC,FORSYTH,-0.03527354813244392,383202.0,37067
37069,69164.0,NORTH CAROLINA,NC,FRANKLIN,37069,xs,xs,NC,FRANKLIN,0.01939891008880837,69164.0,37069
37071,228532.0,NORTH CAROLINA,NC,GASTON,37071,s,s,NC,GASTON,-0.03984133534321466,228532.0,37071
37073,10452.0,NORTH CAROLINA,NC,GATES,37073,xs,xs,NC,GATES,0.04680799556908838,10452.0,37073
37075,8036.0,NORTH CAROLINA,NC,GRAHAM,37075,xs,xs,NC,GRAHAM,-0.002120736155427072,8036.0,37075
37077,61061.0,NORTH CAROLINA,NC,GRANVILLE,37077,xs,xs,NC,GRANVILLE,0.04095696650473811,61061.0,37077
37079,20446.0,NORTH CAROLINA,NC,GREENE,37079,xs,xs,NC,GREENE,0.02404798721793576,20446.0,37079
37081,539321.0,NORTH CAROLINA,NC,GUILFORD,37081,m,m,NC,GUILFORD,-0.03241226733558572,539321.0,37081
37083,48528.0,NORTH CAROLINA,NC,HALIFAX,37083,xs,xs,NC,HALIFAX,0.05473827009187848,48528.0,37083
37085,133757.0,NORTH CAROLINA,NC,HARNETT,37085,s,s,NC,HARNETT,-0.011670534242898739,133757.0,37085
37087,62218.0,NORTH CAROLINA,NC,HAYWOOD,37087,xs,xs,NC,HAYWOOD,-0.010023388894810803,62218.0,37087
37089,116574.0,NORTH CAROLINA,NC,HENDERSON,37089,s,s,NC,HENDERSON,-0.08719707181370312,116574.0,37089
37091,21378.0,NORTH CAROLINA,NC,HERTFORD,37091,xs,xs,NC,HERTFORD,0.033911525113793695,21378.0,37091
37093,52236.0,NORTH CAROLINA,NC,HOKE,37093,xs,xs,NC,HOKE,-0.0008022125995715279,52236.0,37093
37095,4553.0,NORTH CAROLINA,NC,HYDE,37095,xs,xs,NC,HYDE,0.00908671638130909,4553.0,37095
37097,187683.0,NORTH CAROLINA,NC,IREDELL,37097,s,s,NC,IREDELL,-0.040034852752741934,187683.0,37097
37099,42237.0,NORTH CAROLINA,NC,JACKSON,37099,xs,xs,NC,JACKSON,-0.03289859795359874,42237.0,37099
37101,217808.0,NORTH CAROLINA,NC,JOHNSTON,37101,s,s,NC,JOHNSTON,-0.05943670452235017,217808.0,37101
37103,9149.0,NORTH CAROLINA,NC,JONES,37103,xs,xs,NC,JONES,0.018997651640987462,9149.0,37103
37105,63434.0,NORTH CAROLINA,NC,LEE,37105,xs,xs,NC,LEE,0.019845673748560055,63434.0,37105
37107,55046.0,NORTH CAROLINA,NC,LENOIR,37107,xs,xs,NC,LENOIR,-0.0018482009080877937,55046.0,37107
37109,87220.0,NORTH CAROLINA,NC,LINCOLN,37109,s,s,NC,LINCOLN,-0.013106902864146619,87220.0,37109
37111,44547.0,NORTH CAROLINA,NC,MCDOWELL,37111,xs,xs,NC,MCDOWELL,-0.017747924047095853,44547.0,37111
37113,37098.0,NORTH CAROLINA,NC,MACON,37113,xs,xs,NC,MACON,-0.02411930284897451,37098.0,37113
37115,21287.0,NORTH CAROLINA,NC,MADISON,37115,xs,xs,NC,MADISON,-0.018134289416404825,21287.0,37115
37117,21952.0,NORTH CAROLINA,NC,MARTIN,37117,xs,xs,NC,MARTIN,0.04525874273538318,21952.0,37117
37119,1117423.0,NORTH CAROLINA,NC,MECKLENBURG,37119,l,l,NC,MECKLENBURG,-0.05670296548450354,1117423.0,37119
37121,14900.0,NORTH CAROLINA,NC,MITCHELL,37121,xs,xs,NC,MITCHELL,-0.0011027661426448176,14900.0,37121
37123,25731.0,NORTH CAROLINA,NC,MONTGOMERY,37123,xs,xs,NC,MONTGOMERY,0.05961351104881352,25731.0,37123
37125,100296.0,NORTH CAROLINA,NC,MOORE,37125,s,s,NC,MOORE,-0.01682610800876999,100296.0,37125
37127,95157.0,NORTH CAROLINA,NC,NASH,37127,s,s,NC,NASH,-0.004058027413849628,95157.0,37127
37129,226326.0,NORTH CAROLINA,NC,NEW HANOVER,37129,s,s,NC,NEW HANOVER,-0.06029887375584404,226326.0,37129
37131,17433.0,NORTH CAROLINA,NC,NORTHAMPTON,37131,xs,xs,NC,NORTHAMPTON,0.05441745189591987,17433.0,37131
37133,207757.0,NORTH CAROLINA,NC,ONSLOW,37133,s,s,NC,ONSLOW,-0.04122830404097155,207757.0,37133
37135,143602.0,NORTH CAROLINA,NC,ORANGE,37135,s,s,NC,ORANGE,-0.008437654812826545,143602.0,37135
37137,12300.0,NORTH CAROLINA,NC,PAMLICO,37137,xs,xs,NC,PAMLICO,0.016446552091493816,12300.0,37137
37139,40577.0,NORTH CAROLINA,NC,PASQUOTANK,37139,xs,xs,NC,PASQUOTANK,0.021896890081036537,40577.0,37139
37141,60639.0,NORTH CAROLINA,NC,PENDER,37141,xs,xs,NC,PENDER,0.002368843329047965,60639.0,37141
37143,13018.0,NORTH CAROLINA,NC,PERQUIMANS,37143,xs,xs,NC,PERQUIMANS,0.04517122116527983,13018.0,37143
37145,39187.0,NORTH CAROLINA,NC,PERSON,37145,xs,xs,NC,PERSON,0.044648878412873405,39187.0,37145
37147,170390.0,NORTH CAROLINA,NC,PITT,37147,s,s,NC,PITT,-0.018274708735443165,170390.0,37147
37149,19390.0,NORTH CAROLINA,NC,POLK,37149,xs,xs,NC,POLK,-0.02079670419048002,19390.0,37149
37151,144425.0,NORTH CAROLINA,NC,RANDOLPH,37151,s,s,NC,RANDOLPH,0.0018416609378286708,144425.0,37151
37153,42914.0,NORTH CAROLINA,NC,RICHMOND,37153,xs,xs,NC,RICHMOND,0.05077645940642629,42914.0,37153
37155,116309.0,NORTH CAROLINA,NC,ROBESON,37155,xs,xs,NC,ROBESON,0.14345803536437224,116309.0,37155
37157,91195.0,NORTH CAROLINA,NC,ROCKINGHAM,37157,s,s,NC,ROCKINGHAM,0.022137026872439347,91195.0,37157
37159,147167.0,NORTH CAROLINA,NC,ROWAN,37159,s,s,NC,ROWAN,-0.007006635939002137,147167.0,37159
37161,64486.0,NORTH CAROLINA,NC,RUTHERFORD,37161,xs,xs,NC,RUTHERFORD,-0.016147477378479658,64486.0,37161
37163,59085.0,NORTH CAROLINA,NC,SAMPSON,37163,xs,xs,NC,SAMPSON,0.05971115084571976,59085.0,37163
37165,34290.0,NORTH CAROLINA,NC,SCOTLAND,37165,xs,xs,NC,SCOTLAND,0.09574578373088186,34290.0,37165
37167,62642.0,NORTH CAROLINA,NC,STANLY,37167,xs,xs,NC,STANLY,0.01355071797326124,62642.0,37167
37169,44572.0,NORTH CAROLINA,NC,STOKES,37169,xs,xs,NC,STOKES,0.025881207138100493,44572.0,37169
37171,71373.0,NORTH CAROLINA,NC,SURRY,37171,xs,xs,NC,SURRY,0.010952365489473537,71373.0,37171
37173,14103.0,NORTH CAROLINA,NC,SWAIN,37173,xs,xs,NC,SWAIN,-0.028159038797136104,14103.0,37173
37175,33048.0,NORTH CAROLINA,NC,TRANSYLVANIA,37175,xs,xs,NC,TRANSYLVANIA,-0.06528486100716283,33048.0,37175
37177,3241.0,NORTH CAROLINA,NC,TYRRELL,37177,xs,xs,NC,TYRRELL,0.010766313802649113,3241.0,37177
37179,239470.0,NORTH CAROLINA,NC,UNION,37179,s,s,NC,UNION,-0.06457891834191073,239470.0,37179
37181,42540.0,NORTH CAROLINA,NC,VANCE,37181,xs,xs,NC,VANCE,0.05274178787199643,42540.0,37181
37183,1130483.0,NORTH CAROLINA,NC,WAKE,37183,l,l,NC,WAKE,-0.062391438272254074,1130483.0,37183
37185,18596.0,NORTH CAROLINA,NC,WARREN,37185,xs,xs,NC,WARREN,0.06777334483695985,18596.0,37185
37187,10980.0,NORTH CAROLINA,NC,WASHINGTON,37187,xs,xs,NC,WASHINGTON,0.05433325948450908,10980.0,37187
37189,54122.0,NORTH CAROLINA,NC,WATAUGA,37189,xs,xs,NC,WATAUGA,-0.06819146693147939,54122.0,37189
37191,117221.0,NORTH CAROLINA,NC,WAYNE,37191,s,s,NC,WAYNE,0.003099651709325399,117221.0,37191
37193,65916.0,NORTH CAROLINA,NC,WILKES,37193,xs,xs,NC,WILKES,0.01936120492485849,65916.0,37193
37195,78804.0,NORTH CAROLINA,NC,WILSON,37195,xs,xs,NC,WILSON,0.02711077165424128,78804.0,37195
37197,37254.0,NORTH CAROLINA,NC,YADKIN,37197,xs,xs,NC,YADKIN,0.002590317707285572,37254.0,37197
37199,18496.0,NORTH CAROLINA,NC,YANCEY,37199,xs,xs,NC,YANCEY,0.017028579434015145,18496.0,37199
38001,2195.0,NORTH DAKOTA,ND,ADAMS,38001,xs,xs,ND,ADAMS,0.0007744354772968309,2195.0,38001
38003,10851.0,NORTH DAKOTA,ND,BARNES,38003,xs,xs,ND,BARNES,0.021628474856217494,10851.0,38003
38005,5935.0,NORTH DAKOTA,ND,BENSON,38005,xs,xs,ND,BENSON,0.09544268380105242,5935.0,38005
38007,933.0,NORTH DAKOTA,ND,BILLINGS,38007,xs,xs,ND,BILLINGS,0.01792152014056092,933.0,38007
38009,6388.0,NORTH DAKOTA,ND,BOTTINEAU,38009,xs,xs,ND,BOTTINEAU,0.0021816219664216874,6388.0,38009
38011,2980.0,NORTH DAKOTA,ND,BOWMAN,38011,xs,xs,ND,BOWMAN,0.02213599931646082,2980.0,38011
38013,2194.0,NORTH DAKOTA,ND,BURKE,38013,xs,xs,ND,BURKE,0.004348756440011203,2194.0,38013
38015,98601.0,NORTH DAKOTA,ND,BURLEIGH,38015,s,s,ND,BURLEIGH,-0.049392056338107226,98601.0,38015
38017,184876.0,NORTH DAKOTA,ND,CASS,38017,s,s,ND,CASS,-0.07779321957432798,184876.0,38017
38019,3704.0,NORTH DAKOTA,ND,CAVALIER,38019,xs,xs,ND,CAVALIER,0.06824328993218365,3704.0,38019
38021,4969.0,NORTH DAKOTA,ND,DICKEY,38021,xs,xs,ND,DICKEY,0.0054204527224637755,4969.0,38021
38023,2205.0,NORTH DAKOTA,ND,DIVIDE,38023,xs,xs,ND,DIVIDE,0.021359669896631073,2205.0,38023
38025,4098.0,NORTH DAKOTA,ND,DUNN,38025,xs,xs,ND,DUNN,0.05823516332725287,4098.0,38025
38027,2324.0,NORTH DAKOTA,ND,EDDY,38027,xs,xs,ND,EDDY,0.019329494276524195,2324.0,38027
38029,3286.0,NORTH DAKOTA,ND,EMMONS,38029,xs,xs,ND,EMMONS,0.00912677403978912,3286.0,38029
38031,3387.0,NORTH DAKOTA,ND,FOSTER,38031,xs,xs,ND,FOSTER,0.03617316160087314,3387.0,38031
38033,1721.0,NORTH DAKOTA,ND,GOLDEN VALLEY,38033,xs,xs,ND,GOLDEN VALLEY,-0.012918049215689842,1721.0,38033
38035,73141.0,NORTH DAKOTA,ND,GRAND FORKS,38035,xs,xs,ND,GRAND FORKS,-0.04815512544847081,73141.0,38035
38037,2286.0,NORTH DAKOTA,ND,GRANT,38037,xs,xs,ND,GRANT,0.01086169442433016,2286.0,38037
38039,2291.0,NORTH DAKOTA,ND,GRIGGS,38039,xs,xs,ND,GRIGGS,0.04520790513833994,2291.0,38039
38041,2467.0,NORTH DAKOTA,ND,HETTINGER,38041,xs,xs,ND,HETTINGER,0.0016090785907858507,2467.0,38041
38043,2382.0,NORTH DAKOTA,ND,KIDDER,38043,xs,xs,ND,KIDDER,0.0034963364128703933,2382.0,38043
38045,4101.0,NORTH DAKOTA,ND,LAMOURE,38045,xs,xs,ND,LAMOURE,0.04869340879002593,4101.0,38045
38047,1885.0,NORTH DAKOTA,ND,LOGAN,38047,xs,xs,ND,LOGAN,0.019954846824122074,1885.0,38047
38049,5332.0,NORTH DAKOTA,ND,MCHENRY,38049,xs,xs,ND,MCHENRY,0.04620911003889727,5332.0,38049
38051,2517.0,NORTH DAKOTA,ND,MCINTOSH,38051,xs,xs,ND,MCINTOSH,0.014856482867776077,2517.0,38051
38053,14776.0,NORTH DAKOTA,ND,MCKENZIE,38053,xs,xs,ND,MCKENZIE,0.04074751571714941,14776.0,38053
38055,9766.0,NORTH DAKOTA,ND,MCLEAN,38055,xs,xs,ND,MCLEAN,0.013267336962136889,9766.0,38055
38057,8347.0,NORTH DAKOTA,ND,MERCER,38057,xs,xs,ND,MERCER,0.0039981999556841785,8347.0,38057
38059,33315.0,NORTH DAKOTA,ND,MORTON,38059,xs,xs,ND,MORTON,-0.0177749090037731,33315.0,38059
38061,9788.0,NORTH DAKOTA,ND,MOUNTRAIL,38061,xs,xs,ND,MOUNTRAIL,0.044760895103292175,9788.0,38061
38063,2994.0,NORTH DAKOTA,ND,NELSON,38063,xs,xs,ND,NELSON,0.027525073669934452,2994.0,38063
38065,1869.0,NORTH DAKOTA,ND,OLIVER,38065,xs,xs,ND,OLIVER,0.04103504956084281,1869.0,38065
38067,6838.0,NORTH DAKOTA,ND,PEMBINA,38067,xs,xs,ND,PEMBINA,0.018251120218025052,6838.0,38067
38069,3982.0,NORTH DAKOTA,ND,PIERCE,38069,xs,xs,ND,PIERCE,0.02552252190108295,3982.0,38069
38071,11572.0,NORTH DAKOTA,ND,RAMSEY,38071,xs,xs,ND,RAMSEY,0.03804507331273338,11572.0,38071
38073,5692.0,NORTH DAKOTA,ND,RANSOM,38073,xs,xs,ND,RANSOM,0.03505259815795028,5692.0,38073
38075,2274.0,NORTH DAKOTA,ND,RENVILLE,38075,xs,xs,ND,RENVILLE,0.028107843775341368,2274.0,38075
38077,16534.0,NORTH DAKOTA,ND,RICHLAND,38077,xs,xs,ND,RICHLAND,-0.02807567671686101,16534.0,38077
38079,12193.0,NORTH DAKOTA,ND,ROLETTE,38079,xs,xs,ND,ROLETTE,-0.08714262511533868,12193.0,38079
38081,3828.0,NORTH DAKOTA,ND,SARGENT,38081,xs,xs,ND,SARGENT,0.05777651985224211,3828.0,38081
38083,1259.0,NORTH DAKOTA,ND,SHERIDAN,38083,xs,xs,ND,SHERIDAN,0.01400216573506674,1259.0,38083
38085,3880.0,NORTH DAKOTA,ND,SIOUX,38085,xs,xs,ND,SIOUX,-0.05615021572019885,3880.0,38085
38087,703.0,NORTH DAKOTA,ND,SLOPE,38087,xs,xs,ND,SLOPE,0.04502478078536021,703.0,38087
38089,33832.0,NORTH DAKOTA,ND,STARK,38089,xs,xs,ND,STARK,-0.01080291254439969,33832.0,38089
38091,1794.0,NORTH DAKOTA,ND,STEELE,38091,xs,xs,ND,STEELE,0.06179341105811695,1794.0,38091
38093,21540.0,NORTH DAKOTA,ND,STUTSMAN,38093,xs,xs,ND,STUTSMAN,0.01801883042977437,21540.0,38093
38095,2147.0,NORTH DAKOTA,ND,TOWNER,38095,xs,xs,ND,TOWNER,0.06704541940841541,2147.0,38095
38097,7987.0,NORTH DAKOTA,ND,TRAILL,38097,xs,xs,ND,TRAILL,-0.011569945031895457,7987.0,38097
38099,10529.0,NORTH DAKOTA,ND,WALSH,38099,xs,xs,ND,WALSH,0.021960506157034043,10529.0,38099
38101,69921.0,NORTH DAKOTA,ND,WARD,38101,xs,xs,ND,WARD,-0.019094669077524384,69921.0,38101
38103,3972.0,NORTH DAKOTA,ND,WELLS,38103,xs,xs,ND,WELLS,0.0333616628031822,3972.0,38103
38105,41182.0,NORTH DAKOTA,ND,WILLIAMS,38105,xs,xs,ND,WILLIAMS,0.016905487701743716,41182.0,38105
39001,27440.0,OHIO,OH,ADAMS,39001,xs,xs,OH,ADAMS,0.07762702860000315,27440.0,39001
39003,102125.0,OHIO,OH,ALLEN,39003,s,s,OH,ALLEN,0.020472312403839676,102125.0,39003
39005,52470.0,OHIO,OH,ASHLAND,39005,xs,xs,OH,ASHLAND,0.009297681753528186,52470.0,39005
39007,97495.0,OHIO,OH,ASHTABULA,39007,xs,xs,OH,ASHTABULA,0.04599869930609288,97495.0,39007
39009,62393.0,OHIO,OH,ATHENS,39009,xs,xs,OH,ATHENS,0.020318943788316418,62393.0,39009
39011,46472.0,OHIO,OH,AUGLAIZE,39011,xs,xs,OH,AUGLAIZE,0.0051727280362176,46472.0,39011
39013,66292.0,OHIO,OH,BELMONT,39013,xs,xs,OH,BELMONT,0.03991014506831975,66292.0,39013
39015,43673.0,OHIO,OH,BROWN,39015,xs,xs,OH,BROWN,0.052326035571293006,43673.0,39015
39017,390878.0,OHIO,OH,BUTLER,39017,m,m,OH,BUTLER,-0.038241727190693214,390878.0,39017
39019,26702.0,OHIO,OH,CARROLL,39019,xs,xs,OH,CARROLL,0.0607259910580234,26702.0,39019
39021,38743.0,OHIO,OH,CHAMPAIGN,39021,xs,xs,OH,CHAMPAIGN,0.0330827829752639,38743.0,39021
39023,135887.0,OHIO,OH,CLARK,39023,s,s,OH,CLARK,0.039570803154911405,135887.0,39023
39025,208750.0,OHIO,OH,CLERMONT,39025,s,s,OH,CLERMONT,-0.04526533358562096,208750.0,39025
39027,42028.0,OHIO,OH,CLINTON,39027,xs,xs,OH,CLINTON,0.002431462424289932,42028.0,39027
39029,101642.0,OHIO,OH,COLUMBIANA,39029,s,s,OH,COLUMBIANA,0.032068288209215146,101642.0,39029
39031,36584.0,OHIO,OH,COSHOCTON,39031,xs,xs,OH,COSHOCTON,0.0544315602384417,36584.0,39031
39033,42013.0,OHIO,OH,CRAWFORD,39033,xs,xs,OH,CRAWFORD,0.04143585874193395,42013.0,39033
39035,1262573.0,OHIO,OH,CUYAHOGA,39035,l,l,OH,CUYAHOGA,0.013311011505603043,1262573.0,39035
39037,51893.0,OHIO,OH,DARKE,39037,xs,xs,OH,DARKE,0.02670854937291467,51893.0,39037
39039,38262.0,OHIO,OH,DEFIANCE,39039,xs,xs,OH,DEFIANCE,0.016714045531540656,38262.0,39039
39041,215166.0,OHIO,OH,DELAWARE,39041,s,s,OH,DELAWARE,-0.09237221775210971,215166.0,39041
39043,75481.0,OHIO,OH,ERIE,39043,xs,xs,OH,ERIE,0.02014472992741355,75481.0,39043
39045,159448.0,OHIO,OH,FAIRFIELD,39045,s,s,OH,FAIRFIELD,-0.031584152948749555,159448.0,39045
39047,28975.0,OHIO,OH,FAYETTE,39047,xs,xs,OH,FAYETTE,0.044340242337098934,28975.0,39047
39049,1324441.0,OHIO,OH,FRANKLIN,39049,l,l,OH,FRANKLIN,-0.05252463351315245,1324441.0,39049
39051,42646.0,OHIO,OH,FULTON,39051,xs,xs,OH,FULTON,0.03824649940796815,42646.0,39051
