county_fips,POP_ESTIMATE_2020,state,state_po,county_name,fixed_fips,size,pct_change
36023,46741.0,NEW YORK,NY,CORTLAND,36023,xs,0.18219131227910168
36025,44231.0,NEW YORK,NY,DELAWARE,36025,xs,0.3796589708767164
36027,295901.0,NEW YORK,NY,DUTCHESS,36027,m,0.3080901366826745
36029,952342.0,NEW YORK,NY,ERIE,36029,l,0.24003972968958864
36031,37275.0,NEW YORK,NY,ESSEX,36031,xs,0.28149961350167474
36033,47477.0,NEW YORK,NY,FRANKLIN,36033,xs,0.2680553652185831
36035,53100.0,NEW YORK,NY,FULTON,36035,xs,0.22090517241379315
36037,58302.0,NEW YORK,NY,GENESEE,36037,xs,0.25816993464052285
36039,47752.0,NEW YORK,NY,GREENE,36039,xs,0.39716407832545575
36041,5079.0,NEW YORK,NY,HAMILTON,36041,xs,0.24130663856691248
36043,60037.0,NEW YORK,NY,HERKIMER,36043,xs,0.2293702833106519
36045,116069.0,NEW YORK,NY,JEFFERSON,36045,xs,0.2533130567021509
36047,2718447.0,NEW YORK,NY,KINGS,36047,xl,0.09797315756853853
36049,26560.0,NEW YORK,NY,LEWIS,36049,xs,0.21551176096630642
36051,61590.0,NEW YORK,NY,LIVINGSTON,36051,xs,0.16640179489576523
36053,67935.0,NEW YORK,NY,MADISON,36053,xs,0.2691351675666409
36055,757551.0,NEW YORK,NY,MONROE,36055,l,0.1970072961737508
36057,49485.0,NEW YORK,NY,MONTGOMERY,36057,xs,0.20955269143290378
36059,1390491.0,NEW YORK,NY,NASSAU,36059,xl,0.2159417089865312
36061,1677232.0,NEW YORK,NY,NEW YORK,36061,l,0.04149647762658182
36063,212126.0,NEW YORK,NY,NIAGARA,36063,s,0.2944402261030963
36065,231082.0,NEW YORK,NY,ONEIDA,36065,s,0.23187031384287105
36067,474192.0,NEW YORK,NY,ONONDAGA,36067,m,0.23640474643260911
36069,112363.0,NEW YORK,NY,ONTARIO,36069,s,0.3054918364593173
36071,400986.0,NEW YORK,NY,ORANGE,36071,m,0.24028237499633853
36073,40135.0,NEW YORK,NY,ORLEANS,36073,xs,0.2498881431767337
36075,117429.0,NEW YORK,NY,OSWEGO,36075,s,0.23679438432290145
36077,58373.0,NEW YORK,NY,OTSEGO,36077,xs,0.24150798966606057
36079,97635.0,NEW YORK,NY,PUTNAM,36079,s,0.2884953010430651
36081,2388864.0,NEW YORK,NY,QUEENS,36081,xl,0.10018560767178375
36083,160871.0,NEW YORK,NY,RENSSELAER,36083,s,0.25222361463459353
36085,494598.0,NEW YORK,NY,RICHMOND,36085,m,0.2273174810838514
36087,337367.0,NEW YORK,NY,ROCKLAND,36087,m,0.09316143174410896
36089,108329.0,NEW YORK,NY,ST. LAWRENCE,36089,xs,0.1742479378942261
36091,235793.0,NEW YORK,NY,SARATOGA,36091,s,0.3448628051774596
36093,159289.0,NEW YORK,NY,SCHENECTADY,36093,s,0.2583340741399236
36095,29753.0,NEW YORK,NY,SCHOHARIE,36095,xs,0.2606132075471699
36097,17864.0,NEW YORK,NY,SCHUYLER,36097,xs,0.2626981559365902
36099,33516.0,NEW YORK,NY,SENECA,36099,xs,0.21362120414253116
36101,93309.0,NEW YORK,NY,STEUBEN,36101,xs,0.2605779977646496
36103,1522064.0,NEW YORK,NY,SUFFOLK,36103,xl,0.21072146497297273
36105,78453.0,NEW YORK,NY,SULLIVAN,36105,xs,0.23241565881604065
36107,48348.0,NEW YORK,NY,TIOGA,36107,xs,0.2800956683497209
36109,99772.0,NEW YORK,NY,TOMPKINS,36109,xs,0.16368985808238135
36111,181271.0,NEW YORK,NY,ULSTER,36111,s,0.3769269138500273
36113,65609.0,NEW YORK,NY,WARREN,36113,xs,0.3476434191429225
36115,61091.0,NEW YORK,NY,WASHINGTON,36115,xs,0.2711584963728293
36117,91202.0,NEW YORK,NY,WAYNE,36117,xs,0.29562829362428555
36119,1001453.0,NEW YORK,NY,WESTCHESTER,36119,l,0.14452635512922907
36121,40259.0,NEW YORK,NY,WYOMING,36121,xs,0.299436475409836
36123,24722.0,NEW YORK,NY,YATES,36123,xs,0.15304728067778073
37001,171960.0,NORTH CAROLINA,NC,ALAMANCE,37001,s,0.30141118895183183
37003,36489.0,NORTH CAROLINA,NC,ALEXANDER,37003,xs,0.1003451022033448
37005,10895.0,NORTH CAROLINA,NC,ALLEGHANY,37005,xs,0.13782542113323126
37007,22037.0,NORTH CAROLINA,NC,ANSON,37007,xs,-0.01194743130227005
37009,26584.0,NORTH CAROLINA,NC,ASHE,37009,xs,0.18971428571428572
37011,17847.0,NORTH CAROLINA,NC,AVERY,37011,xs,0.2972172883362936
37013,44694.0,NORTH CAROLINA,NC,BEAUFORT,37013,xs,0.09915563669557281
37015,17863.0,NORTH CAROLINA,NC,BERTIE,37015,xs,0.027864312911041855
37017,29632.0,NORTH CAROLINA,NC,BLADEN,37017,xs,0.03797109662793985
37019,138168.0,NORTH CAROLINA,NC,BRUNSWICK,37019,s,0.43071901039429594
37021,269702.0,NORTH CAROLINA,NC,BUNCOMBE,37021,m,0.2791576101362456
37023,87565.0,NORTH CAROLINA,NC,BURKE,37023,xs,0.1659408052617546
37025,227219.0,NORTH CAROLINA,NC,CABARRUS,37025,s,0.46848343233580136
37027,80652.0,NORTH CAROLINA,NC,CALDWELL,37027,xs,0.21602373887240356
37029,10408.0,NORTH CAROLINA,NC,CAMDEN,37029,xs,0.20643642072213497
37031,67728.0,NORTH CAROLINA,NC,CARTERET,37031,xs,0.21672200422577714
37033,22697.0,NORTH CAROLINA,NC,CASWELL,37033,xs,0.014190317195325486
37035,160888.0,NORTH CAROLINA,NC,CATAWBA,37035,s,0.21083144796380093
37037,76664.0,NORTH CAROLINA,NC,CHATHAM,37037,s,0.27163541419416104
37039,28858.0,NORTH CAROLINA,NC,CHEROKEE,37039,xs,0.25279720279720275
37041,13703.0,NORTH CAROLINA,NC,CHOWAN,37041,xs,0.08522727272727271
37043,11142.0,NORTH CAROLINA,NC,CLAY,37043,xs,0.24286759326993423
37045,99817.0,NORTH CAROLINA,NC,CLEVELAND,37045,s,0.13305265971665325
37047,50496.0,NORTH CAROLINA,NC,COLUMBUS,37047,xs,0.04225973739379896
37049,100307.0,NORTH CAROLINA,NC,CRAVEN,37049,s,0.19954622802041966
37051,335470.0,NORTH CAROLINA,NC,CUMBERLAND,37051,s,0.17965225892046655
37053,28405.0,NORTH CAROLINA,NC,CURRITUCK,37053,xs,0.4400961208376244
37055,37039.0,NORTH CAROLINA,NC,DARE,37055,xs,0.37579617834394896
37057,169203.0,NORTH CAROLINA,NC,DAVIDSON,37057,s,0.24998619470981276
37059,42903.0,NORTH CAROLINA,NC,DAVIE,37059,xs,0.27381404174573065
37061,48658.0,NORTH CAROLINA,NC,DUPLIN,37061,xs,0.05843293492695878
37063,325567.0,NORTH CAROLINA,NC,DURHAM,37063,m,0.1933030927835051
37065,48775.0,NORTH CAROLINA,NC,EDGECOMBE,37065,xs,-0.008321005917159785
37067,383202.0,NORTH CAROLINA,NC,FORSYTH,37067,m,0.19657223915989164
37069,69164.0,NORTH CAROLINA,NC,FRANKLIN,37069,xs,0.23341618766506134
37071,228532.0,NORTH CAROLINA,NC,GASTON,37071,s,0.3137569362029702
37073,10452.0,NORTH CAROLINA,NC,GATES,37073,xs,0.06750524109014666
37075,8036.0,NORTH CAROLINA,NC,GRAHAM,37075,xs,0.17838541666666674
37077,61061.0,NORTH CAROLINA,NC,GRANVILLE,37077,xs,0.1282825935393912
37079,20446.0,NORTH CAROLINA,NC,GREENE,37079,xs,0.0629680998613038
37081,539321.0,NORTH CAROLINA,NC,GUILFORD,37081,m,0.15972073327615788
37083,48528.0,NORTH CAROLINA,NC,HALIFAX,37083,xs,-0.012890525781051543
37085,133757.0,NORTH CAROLINA,NC,HARNETT,37085,s,0.3200095596582422
37087,62218.0,NORTH CAROLINA,NC,HAYWOOD,37087,xs,0.25503676119545493
37089,116574.0,NORTH CAROLINA,NC,HENDERSON,37089,s,0.3724214455036061
37091,21378.0,NORTH CAROLINA,NC,HERTFORD,37091,xs,0.027062228654124443
37093,52236.0,NORTH CAROLINA,NC,HOKE,37093,xs,0.21365412296936048
37095,4553.0,NORTH CAROLINA,NC,HYDE,37095,xs,0.08393782383419679
37097,187683.0,NORTH CAROLINA,NC,IREDELL,37097,s,0.3700978410285436
37099,42237.0,NORTH CAROLINA,NC,JACKSON,37099,xs,0.24348502528199134
37101,217808.0,NORTH CAROLINA,NC,JOHNSTON,37101,s,0.454657640504901
37103,9149.0,NORTH CAROLINA,NC,JONES,37103,xs,0.06392251815980621
37105,63434.0,NORTH CAROLINA,NC,LEE,37105,xs,0.15990065908873818
37107,55046.0,NORTH CAROLINA,NC,LENOIR,37107,xs,0.0768561025803387
37109,87220.0,NORTH CAROLINA,NC,LINCOLN,37109,s,0.34121450944730736
37111,44547.0,NORTH CAROLINA,NC,MCDOWELL,37111,xs,0.24962502678380116
37113,37098.0,NORTH CAROLINA,NC,MACON,37113,xs,0.2776866283839212
37115,21287.0,NORTH CAROLINA,NC,MADISON,37115,xs,0.2483443708609272
37117,21952.0,NORTH CAROLINA,NC,MARTIN,37117,xs,0.011118713650359213
37119,1117423.0,NORTH CAROLINA,NC,MECKLENBURG,37119,l,0.2836245001052411
37121,14900.0,NORTH CAROLINA,NC,MITCHELL,37121,xs,0.16979949874686717
37123,25731.0,NORTH CAROLINA,NC,MONTGOMERY,37123,xs,0.04265060240963847
37125,100296.0,NORTH CAROLINA,NC,MOORE,37125,s,0.2725212811562252
37127,95157.0,NORTH CAROLINA,NC,NASH,37127,s,0.11672046481601028
37129,226326.0,NORTH CAROLINA,NC,NEW HANOVER,37129,s,0.2973577355381627
37131,17433.0,NORTH CAROLINA,NC,NORTHAMPTON,37131,xs,-0.01220703125
37133,207757.0,NORTH CAROLINA,NC,ONSLOW,37133,s,0.3855201553043279
37135,143602.0,NORTH CAROLINA,NC,ORANGE,37135,s,0.06126195283947733
37137,12300.0,NORTH CAROLINA,NC,PAMLICO,37137,xs,0.10825163398692816
37139,40577.0,NORTH CAROLINA,NC,PASQUOTANK,37139,xs,0.14126523505513644
37141,60639.0,NORTH CAROLINA,NC,PENDER,37141,xs,0.253260637160573
37143,13018.0,NORTH CAROLINA,NC,PERQUIMANS,37143,xs,0.0746011211729194
37145,39187.0,NORTH CAROLINA,NC,PERSON,37145,xs,0.08068428443763564
37147,170390.0,NORTH CAROLINA,NC,PITT,37147,s,0.1297819433817904
37149,19390.0,NORTH CAROLINA,NC,POLK,37149,xs,0.2096385542168675
37151,144425.0,NORTH CAROLINA,NC,RANDOLPH,37151,s,0.18371987266939516
37153,42914.0,NORTH CAROLINA,NC,RICHMOND,37153,xs,0.029761204564168864
37155,116309.0,NORTH CAROLINA,NC,ROBESON,37155,xs,0.00021034917963813626
37157,91195.0,NORTH CAROLINA,NC,ROCKINGHAM,37157,s,0.1239808827663762
37159,147167.0,NORTH CAROLINA,NC,ROWAN,37159,s,0.1914432989690722
37161,64486.0,NORTH CAROLINA,NC,RUTHERFORD,37161,xs,0.21605431309904155
37163,59085.0,NORTH CAROLINA,NC,SAMPSON,37163,xs,0.03972693656964066
37165,34290.0,NORTH CAROLINA,NC,SCOTLAND,37165,xs,-0.018171881404563495
37167,62642.0,NORTH CAROLINA,NC,STANLY,37167,xs,0.14589794192275152
37169,44572.0,NORTH CAROLINA,NC,STOKES,37169,xs,0.13311897106109316
37171,71373.0,NORTH CAROLINA,NC,SURRY,37171,xs,0.16466346153846145
37173,14103.0,NORTH CAROLINA,NC,SWAIN,37173,xs,0.26593806921675767
37175,33048.0,NORTH CAROLINA,NC,TRANSYLVANIA,37175,xs,0.2875876791704788
37177,3241.0,NORTH CAROLINA,NC,TYRRELL,37177,xs,0.05277777777777781
37179,239470.0,NORTH CAROLINA,NC,UNION,37179,s,0.41902321111337626
37181,42540.0,NORTH CAROLINA,NC,VANCE,37181,xs,0.016518112682966768
37183,1130483.0,NORTH CAROLINA,NC,WAKE,37183,l,0.29927065165688926
37185,18596.0,NORTH CAROLINA,NC,WARREN,37185,xs,-0.002027132387338204
37187,10980.0,NORTH CAROLINA,NC,WASHINGTON,37187,xs,-0.032478632478632474
37189,54122.0,NORTH CAROLINA,NC,WATAUGA,37189,xs,0.2110623850615363
37191,117221.0,NORTH CAROLINA,NC,WAYNE,37191,s,0.11231051906293055
37193,65916.0,NORTH CAROLINA,NC,WILKES,37193,xs,0.1315155167219042
37195,78804.0,NORTH CAROLINA,NC,WILSON,37195,xs,0.05548492091745927
37197,37254.0,NORTH CAROLINA,NC,YADKIN,37197,xs,0.1908227848101265
37199,18496.0,NORTH CAROLINA,NC,YANCEY,37199,xs,0.15394242803504388
38001,2195.0,NORTH DAKOTA,ND,ADAMS,38001,xs,0.19444444444444442
38003,10851.0,NORTH DAKOTA,ND,BARNES,38003,xs,0.13963681903569203
38005,5935.0,NORTH DAKOTA,ND,BENSON,38005,xs,-0.02375296912114011
38007,933.0,NORTH DAKOTA,ND,BILLINGS,38007,xs,0.22033898305084754
38009,6388.0,NORTH DAKOTA,ND,BOTTINEAU,38009,xs,0.1154891304347827
38011,2980.0,NORTH DAKOTA,ND,BOWMAN,38011,xs,0.004405286343612369
38013,2194.0,NORTH DAKOTA,ND,BURKE,38013,xs,0.15126050420168058
38015,98601.0,NORTH DAKOTA,ND,BURLEIGH,38015,s,0.3186288024997703
38017,184876.0,NORTH DAKOTA,ND,CASS,38017,s,0.28538630783457153
38019,3704.0,NORTH DAKOTA,ND,CAVALIER,38019,xs,-0.004201680672268893
38021,4969.0,NORTH DAKOTA,ND,DICKEY,38021,xs,0.09747292418772568
38023,2205.0,NORTH DAKOTA,ND,DIVIDE,38023,xs,0.08163265306122458
38025,4098.0,NORTH DAKOTA,ND,DUNN,38025,xs,-0.04469273743016755
38027,2324.0,NORTH DAKOTA,ND,EDDY,38027,xs,0.07887323943661961
38029,3286.0,NORTH DAKOTA,ND,EMMONS,38029,xs,0.10232558139534875
38031,3387.0,NORTH DAKOTA,ND,FOSTER,38031,xs,0.0749279538904899
38033,1721.0,NORTH DAKOTA,ND,GOLDEN VALLEY,38033,xs,0.38383838383838387
38035,73141.0,NORTH DAKOTA,ND,GRAND FORKS,38035,xs,0.18698737443553592
38037,2286.0,NORTH DAKOTA,ND,GRANT,38037,xs,0.11891891891891881
38039,2291.0,NORTH DAKOTA,ND,GRIGGS,38039,xs,0.033557046979865834
38041,2467.0,NORTH DAKOTA,ND,HETTINGER,38041,xs,0.16666666666666674
38043,2382.0,NORTH DAKOTA,ND,KIDDER,38043,xs,0.23463687150837997
38045,4101.0,NORTH DAKOTA,ND,LAMOURE,38045,xs,0.04980079681274896
38047,1885.0,NORTH DAKOTA,ND,LOGAN,38047,xs,0.12280701754385959
38049,5332.0,NORTH DAKOTA,ND,MCHENRY,38049,xs,0.15102040816326534
38051,2517.0,NORTH DAKOTA,ND,MCINTOSH,38051,xs,0.11063829787234036
38053,14776.0,NORTH DAKOTA,ND,MCKENZIE,38053,xs,0.1661891117478509
38055,9766.0,NORTH DAKOTA,ND,MCLEAN,38055,xs,0.13783533765032385
38057,8347.0,NORTH DAKOTA,ND,MERCER,38057,xs,0.13365539452495967
38059,33315.0,NORTH DAKOTA,ND,MORTON,38059,xs,0.2571428571428571
38061,9788.0,NORTH DAKOTA,ND,MOUNTRAIL,38061,xs,0.029508196721311553
38063,2994.0,NORTH DAKOTA,ND,NELSON,38063,xs,0.09328358208955234
38065,1869.0,NORTH DAKOTA,ND,OLIVER,38065,xs,0.08403361344537807
38067,6838.0,NORTH DAKOTA,ND,PEMBINA,38067,xs,0.1541850220264318
38069,3982.0,NORTH DAKOTA,ND,PIERCE,38069,xs,0.15313225058004631
38071,11572.0,NORTH DAKOTA,ND,RAMSEY,38071,xs,0.08903654485049839
38073,5692.0,NORTH DAKOTA,ND,RANSOM,38073,xs,0.12768496420047737
38075,2274.0,NORTH DAKOTA,ND,RENVILLE,38075,xs,0.0945273631840795
38077,16534.0,NORTH DAKOTA,ND,RICHLAND,38077,xs,0.2160852713178294
38079,12193.0,NORTH DAKOTA,ND,ROLETTE,38079,xs,0.18246784182944253
38081,3828.0,NORTH DAKOTA,ND,SARGENT,38081,xs,0.06340057636887608
38083,1259.0,NORTH DAKOTA,ND,SHERIDAN,38083,xs,0.09473684210526323
38085,3880.0,NORTH DAKOTA,ND,SIOUX,38085,xs,0.06068601583113464
38087,703.0,NORTH DAKOTA,ND,SLOPE,38087,xs,0.023255813953488413
38089,33832.0,NORTH DAKOTA,ND,STARK,38089,xs,0.4255561893896178
38091,1794.0,NORTH DAKOTA,ND,STEELE,38091,xs,0.08587257617728539
38093,21540.0,NORTH DAKOTA,ND,STUTSMAN,38093,xs,0.07125700560448367
38095,2147.0,NORTH DAKOTA,ND,TOWNER,38095,xs,0.03934426229508192
38097,7987.0,NORTH DAKOTA,ND,TRAILL,38097,xs,0.20306204673650274
38099,10529.0,NORTH DAKOTA,ND,WALSH,38099,xs,0.14224507283633248
38101,69921.0,NORTH DAKOTA,ND,WARD,38101,xs,0.25611436445056834
38103,3972.0,NORTH DAKOTA,ND,WELLS,38103,xs,0.054892601431980825
38105,41182.0,NORTH DAKOTA,ND,WILLIAMS,38105,xs,0.2501440922190201
39001,27440.0,OHIO,OH,ADAMS,39001,xs,-0.07308684436801371
39003,102125.0,OHIO,OH,ALLEN,39003,s,0.06431472844892427
39005,52470.0,OHIO,OH,ASHLAND,39005,xs,0.13954703832752613
39007,97495.0,OHIO,OH,ASHTABULA,39007,xs,0.05906143673364572
39009,62393.0,OHIO,OH,ATHENS,39009,xs,-0.09761759315821628
39011,46472.0,OHIO,OH,AUGLAIZE,39011,xs,0.16859296482412067
39013,66292.0,OHIO,OH,BELMONT,39013,xs,0.040182128628343694
39015,43673.0,OHIO,OH,BROWN,39015,xs,0.006202618883528688
39017,390878.0,OHIO,OH,BUTLER,39017,m,0.18708434228027704
39019,26702.0,OHIO,OH,CARROLL,39019,xs,0.030754597336715372
39021,38743.0,OHIO,OH,CHAMPAIGN,39021,xs,0.10187200696560739
39023,135887.0,OHIO,OH,CLARK,39023,s,0.03206447187928663
39025,208750.0,OHIO,OH,CLERMONT,39025,s,0.2761370016844469
39027,42028.0,OHIO,OH,CLINTON,39027,xs,0.15518937530742738
39029,101642.0,OHIO,OH,COLUMBIANA,39029,s,0.07456563706563712
39031,36584.0,OHIO,OH,COSHOCTON,39031,xs,0.027909294791926165
39033,42013.0,OHIO,OH,CRAWFORD,39033,xs,0.06291891891891899
39035,1262573.0,OHIO,OH,CUYAHOGA,39035,l,0.044956825879865825
39037,51893.0,OHIO,OH,DARKE,39037,xs,0.05838926174496639
39039,38262.0,OHIO,OH,DEFIANCE,39039,xs,0.1141952309985097
39041,215166.0,OHIO,OH,DELAWARE,39041,s,0.4125807398708161
39043,75481.0,OHIO,OH,ERIE,39043,xs,0.08943140063523702
39045,159448.0,OHIO,OH,FAIRFIELD,39045,s,0.25493348338089294
39047,28975.0,OHIO,OH,FAYETTE,39047,xs,0.08616283315078488
39049,1324441.0,OHIO,OH,FRANKLIN,39049,l,0.16499524484763572
39051,42646.0,OHIO,OH,FULTON,39051,xs,0.0980392156862746
39053,29233.0,OHIO,OH,GALLIA,39053,xs,0.13774733637747327
39055,95387.0,OHIO,OH,GEAUGA,39055,s,0.20672775912117936
39057,168131.0,OHIO,OH,GREENE,39057,s,0.20229416439208103
39059,38423.0,OHIO,OH,GUERNSEY,39059,xs,0.050011470520761714
39061,830377.0,OHIO,OH,HAMILTON,39061,l,0.14160551458146942
39063,74928.0,OHIO,OH,HANCOCK,39063,xs,0.22354043084608177
39065,30727.0,OHIO,OH,HARDIN,39065,xs,0.048630136986301364
39067,14491.0,OHIO,OH,HARRISON,39067,xs,0.04739336492891
39069,27668.0,OHIO,OH,HENRY,39069,xs,0.08146964856230032
39071,43359.0,OHIO,OH,HIGHLAND,39071,xs,0.006891068115557841
39073,28040.0,OHIO,OH,HOCKING,39073,xs,0.027814569536423805
39075,44227.0,OHIO,OH,HOLMES,39075,xs,0.11521252796420578
39077,58495.0,OHIO,OH,HURON,39077,xs,0.07883759733036699
39079,32662.0,OHIO,OH,JACKSON,39079,xs,0.026348419094854414
39081,65178.0,OHIO,OH,JEFFERSON,39081,xs,0.035452196382429024
39083,62803.0,OHIO,OH,KNOX,39083,xs,0.05115652918859381
39085,232516.0,OHIO,OH,LAKE,39085,s,0.19649977369226468
39087,58137.0,OHIO,OH,LAWRENCE,39087,xs,0.07384571264697448
39089,178784.0,OHIO,OH,LICKING,39089,s,0.2074444769140853
39091,46116.0,OHIO,OH,LOGAN,39091,xs,0.0877985797288574
39093,313498.0,OHIO,OH,LORAIN,39093,m,0.130218524548537
39095,430859.0,OHIO,OH,LUCAS,39095,m,0.04130538738462364
39097,43849.0,OHIO,OH,MADISON,39097,xs,0.1922996442770455
39099,228009.0,OHIO,OH,MAHONING,39099,s,0.004531116571687477
39101,65388.0,OHIO,OH,MARION,39101,xs,0.043012108980827524
39103,182646.0,OHIO,OH,MEDINA,39103,s,0.23671617674476408
39105,22159.0,OHIO,OH,MEIGS,39105,xs,0.1026548672566372
39107,42542.0,OHIO,OH,MERCER,39107,xs,0.19089834515366433
39109,108959.0,OHIO,OH,MIAMI,39109,s,0.19382621951219514
39111,13350.0,OHIO,OH,MONROE,39111,xs,-0.03429602888086647
39113,537119.0,OHIO,OH,MONTGOMERY,39113,m,0.10693679517440335
39115,13762.0,OHIO,OH,MORGAN,39115,xs,-0.006336405529953959
39117,34980.0,OHIO,OH,MORROW,39117,xs,0.07630949215634142
39119,86468.0,OHIO,OH,MUSKINGUM,39119,xs,0.07623842488537269
39121,14090.0,OHIO,OH,NOBLE,39121,xs,-0.041769041769041726
39123,40296.0,OHIO,OH,OTTAWA,39123,xs,0.08726614363307172
39125,18811.0,OHIO,OH,PAULDING,39125,xs,0.057333970377448695
39127,35446.0,OHIO,OH,PERRY,39127,xs,-0.009666505558240668
39129,58656.0,OHIO,OH,PICKAWAY,39129,xs,0.11870117935365299
39131,27072.0,OHIO,OH,PIKE,39131,xs,-0.12122068380898554
39133,161853.0,OHIO,OH,PORTAGE,39133,s,0.10075006945087517
39135,41007.0,OHIO,OH,PREBLE,39135,xs,0.03884393063583813
39137,34385.0,OHIO,OH,PUTNAM,39137,xs,0.09342915811088304
39139,124966.0,OHIO,OH,RICHLAND,39139,s,0.09667391980105688
39141,77049.0,OHIO,OH,ROSS,39141,xs,0.019409038238702214
39143,58856.0,OHIO,OH,SANDUSKY,39143,xs,0.06717695639037169
39145,73848.0,OHIO,OH,SCIOTO,39145,xs,-0.00569426193604905
39147,55054.0,OHIO,OH,SENECA,39147,xs,0.11642355483522415
39149,48146.0,OHIO,OH,SHELBY,39149,xs,0.05232147065755366
39151,374522.0,OHIO,OH,STARK,39151,m,0.11384380594605692
39153,539821.0,OHIO,OH,SUMMIT,39153,m,0.1296925277082588
39155,201681.0,OHIO,OH,TRUMBULL,39155,s,0.034988608360068785
39157,93193.0,OHIO,OH,TUSCARAWAS,39157,xs,0.05751558910403687
39159,63085.0,OHIO,OH,UNION,39159,xs,0.44350868100544183
39161,28916.0,OHIO,OH,VAN WERT,39161,xs,0.13718946978123836
39163,12801.0,OHIO,OH,VINTON,39163,xs,-0.014803849000740166
39165,243228.0,OHIO,OH,WARREN,39165,s,0.36581678031426024
39167,59647.0,OHIO,OH,WASHINGTON,39167,xs,0.15163219536506345
39169,116923.0,OHIO,OH,WAYNE,39169,s,0.10837602288603554
39171,37078.0,OHIO,OH,WILLIAMS,39171,xs,0.11106011932078941
39173,132256.0,OHIO,OH,WOOD,39173,s,0.12076286697415628
39175,21864.0,OHIO,OH,WYANDOT,39175,xs,0.08667992047713713
40001,19456.0,OKLAHOMA,OK,ADAIR,40001,xs,0.003617945007236001
40003,5711.0,OKLAHOMA,OK,ALFALFA,40003,xs,0.07407407407407418
40005,14165.0,OKLAHOMA,OK,ATOKA,40005,xs,-0.037735849056603765
40007,5030.0,OKLAHOMA,OK,BEAVER,40007,xs,0.07954545454545459
40009,22334.0,OKLAHOMA,OK,BECKHAM,40009,xs,0.09166666666666656
4001,65913.0,ARIZONA,AZ,APACHE,04001,xs,0.3635192881812328
40011,8701.0,OKLAHOMA,OK,BLAINE,40011,xs,-0.03234880450070321
40013,46330.0,OKLAHOMA,OK,BRYAN,40013,xs,0.18509272467902993
40015,26909.0,OKLAHOMA,OK,CADDO,40015,xs,0.10330578512396693
40017,155434.0,OKLAHOMA,OK,CANADIAN,40017,s,0.4341271200959398
40019,48042.0,OKLAHOMA,OK,CARTER,40019,xs,0.11694152923538237
40021,47096.0,OKLAHOMA,OK,CHEROKEE,40021,xs,0.10465542521994142
40023,14205.0,OKLAHOMA,OK,CHOCTAW,40023,xs,0.014058106841611906
40025,2289.0,OKLAHOMA,OK,CIMARRON,40025,xs,-0.014084507042253502
40027,296236.0,OKLAHOMA,OK,CLEVELAND,40027,s,0.2832419068222205
40029,5279.0,OKLAHOMA,OK,COAL,40029,xs,-0.09002433090024331
4003,125527.0,ARIZONA,AZ,COCHISE,04003,s,0.3600000000000001
40031,121125.0,OKLAHOMA,OK,COMANCHE,40031,xs,0.19924976009770567
40033,5535.0,OKLAHOMA,OK,COTTON,40033,xs,-0.07311320754716977
40035,14141.0,OKLAHOMA,OK,CRAIG,40035,xs,-0.027955271565495154
40037,71841.0,OKLAHOMA,OK,CREEK,40037,xs,0.12600582092107526
40039,28449.0,OKLAHOMA,OK,CUSTER,40039,xs,0.12595057034220525
40041,40392.0,OKLAHOMA,OK,DELAWARE,40041,xs,0.04862579281183943
40043,4475.0,OKLAHOMA,OK,DEWEY,40043,xs,-0.036036036036036
40045,3739.0,OKLAHOMA,OK,ELLIS,40045,xs,0.04516129032258065
40047,62691.0,OKLAHOMA,OK,GARFIELD,40047,xs,0.11871730725494656
40049,25647.0,OKLAHOMA,OK,GARVIN,40049,xs,0.005390835579514919
4005,145192.0,ARIZONA,AZ,COCONINO,04005,s,0.37939760523392163
40051,54881.0,OKLAHOMA,OK,GRADY,40051,xs,0.06749098402885112
40053,4180.0,OKLAHOMA,OK,GRANT,40053,xs,-0.02777777777777779
40055,5492.0,OKLAHOMA,OK,GREER,40055,xs,0.015479876160990669
40057,2476.0,OKLAHOMA,OK,HARMON,40057,xs,-0.21333333333333337
40059,3252.0,OKLAHOMA,OK,HARPER,40059,xs,0.014925373134328401
40061,11550.0,OKLAHOMA,OK,HASKELL,40061,xs,-0.11224489795918369
40063,13346.0,OKLAHOMA,OK,HUGHES,40063,xs,-0.043704474505723234
40065,24747.0,OKLAHOMA,OK,JACKSON,40065,xs,0.11744738628649021
40067,5322.0,OKLAHOMA,OK,JEFFERSON,40067,xs,-0.126027397260274
40069,10249.0,OKLAHOMA,OK,JOHNSTON,40069,xs,-0.06106870229007633
4007,53351.0,ARIZONA,AZ,GILA,04007,xs,0.27702413251463653
40071,43599.0,OKLAHOMA,OK,KAY,40071,xs,0.08079186730872134
40073,15178.0,OKLAHOMA,OK,KINGFISHER,40073,xs,0.08651399491094147
40075,8501.0,OKLAHOMA,OK,KIOWA,40075,xs,-0.08865710560625817
40077,9479.0,OKLAHOMA,OK,LATIMER,40077,xs,-0.04391468005018817
40079,48197.0,OKLAHOMA,OK,LE FLORE,40079,xs,0.015076923076922988
40081,33498.0,OKLAHOMA,OK,LINCOLN,40081,xs,0.0736625514403293
40083,49736.0,OKLAHOMA,OK,LOGAN,40083,xs,0.2841337099811676
40085,10158.0,OKLAHOMA,OK,LOVE,40085,xs,-0.03265306122448974
40087,41914.0,OKLAHOMA,OK,MCCLAIN,40087,xs,0.23773324118866612
